"CarName","JPName","USName","EUName","BlockedInJapan","BlockedInUSA","BlockedInPALFIGS","BlockedInPALEnglish"
"s2a6r","[R]Impreza typeRA STi Ver.VI '99","[R]Impreza typeRA STi Ver.VI '99","[R]Impreza typeRA STi Ver.VI '99","False","False","False","False"
"s2a6s","[R]Impreza typeRA STi Ver.VI '99","[R]Impreza typeRA STi Ver.VI '99","[R]Impreza typeRA STi Ver.VI '99","False","False","False","False"
"s2cir","[R]Cusco Impreza '99","[R]Cusco Impreza '99","[R]Cusco Impreza '99","False","False","False","False"
"s2fon","Forester S/tb '97","Forester S/tb '97","Forester S/tb '97","False","False","False","False"
"s2for","[R]Forester S/tb '97","[R]Forester S/tb '97","[R]Forester S/tb '97","False","False","False","False"
"s2i4n","Impreza WRX STi Ver.IV '97","Impreza WRX STi Ver.IV '97","Impreza WRX STi Ver.IV '97","False","False","False","False"
"s2i4r","[R]Impreza WRX STi Ver.IV '97","[R]Impreza WRX STi Ver.IV '97","[R]Impreza WRX STi Ver.IV '97","False","False","False","False"
"s2i4s","[R]Impreza WRX STi Ver.IV '97","[R]Impreza WRX STi Ver.IV '97","[R]Impreza WRX STi Ver.IV '97","False","False","False","False"
"s2i5n","Impreza WRX STi Ver.V '98","Impreza WRX STi Ver.V '98","Impreza WRX STi Ver.V '98","False","False","False","False"
"s2i5r","[R]Impreza WRX STi Ver.V '98","[R]Impreza WRX STi Ver.V '98","[R]Impreza WRX STi Ver.V '98","False","False","False","False"
"s2i5s","[R]Impreza WRX STi Ver.V '98","[R]Impreza WRX STi Ver.V '98","[R]Impreza WRX STi Ver.V '98","False","False","False","False"
"s2i6n","Impreza WRX STi Ver.VI '99","Impreza WRX STi Ver.VI '99","Impreza WRX STi Ver.VI '99","False","False","False","False"
"s2i6r","[R]Impreza WRX STi Ver.VI '99","[R]Impreza WRX STi Ver.VI '99","[R]Impreza WRX STi Ver.VI '99","False","False","False","False"
"s2i6s","[R]Impreza WRX STi Ver.VI '99","[R]Impreza WRX STi Ver.VI '99","[R]Impreza WRX STi Ver.VI '99","False","False","False","False"
"s2irr","[R]Impreza Rally Car '99","[R]Impreza Rally Car '99","[R]Impreza Rally Car '99","False","False","False","False"
"s2iwn","Impreza WRX '97","Impreza WRX '97","Impreza WRX '97","False","False","False","False"
"s2iwr","[R]Impreza WRX '97","[R]Impreza WRX '97","[R]Impreza WRX '97","False","False","False","False"
"s2iws","[R]Impreza WRX '97","[R]Impreza WRX '97","[R]Impreza WRX '97","False","False","False","False"
"s2lbn","Legacy Wagon GT-B Limited '97","Legacy Wagon GT-B Limited '97","Legacy Wagon GT-B Limited '97","False","False","False","False"
"s2lbr","[R]Legacy Wagon GT-B Limited '97","[R]Legacy Wagon GT-B Limited '97","[R]Legacy Wagon GT-B Limited '97","False","False","False","False"
"s2lgn","Legacy B4 RSK '98","Legacy B4 RSK '98","Legacy B4 RSK '98","False","False","False","False"
"s2lgr","[R]Legacy B4 RSK '98","[R]Legacy B4 RSK '98","[R]Legacy B4 RSK '98","False","False","False","False"
"s2lwn","Legacy Wagon GT-B '98","Legacy Wagon GT-B '98","Legacy Wagon GT-B '98","False","False","False","False"
"s2lwr","[R]Legacy Wagon GT-B '98","[R]Legacy Wagon GT-B '98","[R]Legacy Wagon GT-B '98","False","False","False","False"
"s2nin","Impreza WRX '98","Impreza WRX '98","Impreza WRX '98","False","False","False","False"
"s2nir","[R]Impreza WRX '98","[R]Impreza WRX '98","[R]Impreza WRX '98","False","False","False","False"
"s2nis","[R]Impreza WRX '98","[R]Impreza WRX '98","[R]Impreza WRX '98","False","False","False","False"
"s2nwn","Impreza WRX Wagon '98","Impreza WRX Wagon '98","Impreza WRX Wagon '98","False","False","False","False"
"s2nwr","[R]Impreza WRX Wagon '98","[R]Impreza WRX Wagon '98","[R]Impreza WRX Wagon '98","False","False","False","False"
"s2nws","[R]Impreza WRX Wagon '98","[R]Impreza WRX Wagon '98","[R]Impreza WRX Wagon '98","False","False","False","False"
"s2pmn","Pleo RM '98","Pleo RM '98","Pleo RM '98","False","False","False","False"
"s2psn","Pleo RS '98","Pleo RS '98","Pleo RS '98","False","False","False","False"
"s2r4n","Impreza typeR STi Ver.IV '97","Impreza typeR STi Ver.IV '97","Impreza typeR STi Ver.IV '97","False","False","False","False"
"s2r4r","[R]Impreza typeR STi Ver.IV '97","[R]Impreza typeR STi Ver.IV '97","[R]Impreza typeR STi Ver.IV '97","False","False","False","False"
"s2r4s","[R]Impreza typeR STi Ver.IV '97","[R]Impreza typeR STi Ver.IV '97","[R]Impreza typeR STi Ver.IV '97","False","False","False","False"
"s2r5n","Impreza typeR STi Ver.V '98","Impreza typeR STi Ver.V '98","Impreza typeR STi Ver.V '98","False","False","False","False"
"s2r5r","[R]Impreza typeR STi Ver.V '98","[R]Impreza typeR STi Ver.V '98","[R]Impreza typeR STi Ver.V '98","False","False","False","False"
"s2r5s","[R]Impreza typeR STi Ver.V '98","[R]Impreza typeR STi Ver.V '98","[R]Impreza typeR STi Ver.V '98","False","False","False","False"
"s2r6n","IMPREZA WRX TypeR STi Ver.VI","Impreza typeR STi Ver.VI '99","Impreza typeR STi Ver.VI '99","False","False","False","False"
"s2r6r","[R]Impreza typeR STi Ver.VI '99","[R]Impreza typeR STi Ver.VI '99","[R]Impreza typeR STi Ver.VI '99","False","False","False","False"
"s2r6s","[R]Impreza typeR STi Ver.VI '99","[R]Impreza typeR STi Ver.VI '99","[R]Impreza typeR STi Ver.VI '99","False","False","False","False"
"s2ren","Delete","Delete","Delete","True","True","True","True"
"s2v4n","Vivio RX-RA '97","Vivio RX-RA '97","Vivio RX-RA '97","False","False","False","False"
"s2v4r","[R]Vivio RX-RA '97","[R]Vivio RX-RA '97","[R]Vivio RX-RA '97","False","False","False","False"
"s2vin","Vivio RX-R '97","Vivio RX-R '97","Vivio RX-R '97","False","False","False","False"
"s2vir","[R]Vivio RX-R '97","[R]Vivio RX-R '97","[R]Vivio RX-R '97","False","False","False","False"
"s2w4n","Impreza WRX STi Wagon Ver.IV '97","Impreza WRX STi Wagon Ver.IV '97","Impreza WRX STi Wagon Ver.IV '97","False","False","False","False"
"s2w4r","[R]Impreza WRX STi Wagon Ver.IV '97","[R]Impreza WRX STi Wagon Ver.IV '97","[R]Impreza WRX STi Wagon Ver.IV '97","False","False","False","False"
"s2w4s","[R]Impreza WRX STi Wagon Ver.IV '97","[R]Impreza WRX STi Wagon Ver.IV '97","[R]Impreza WRX STi Wagon Ver.IV '97","False","False","False","False"
"s2w5n","Impreza WRX STi Wagon Ver.V '98","Impreza WRX STi Wagon Ver.V '98","Impreza WRX STi Wagon Ver.V '98","False","False","False","False"
"s2w5r","[R]Impreza WRX STi Wagon Ver.V '98","[R]Impreza WRX STi Wagon Ver.V '98","[R]Impreza WRX STi Wagon Ver.V '98","False","False","False","False"
"s2w5s","[R]Impreza WRX STi Wagon Ver.V '98","[R]Impreza WRX STi Wagon Ver.V '98","[R]Impreza WRX STi Wagon Ver.V '98","False","False","False","False"
"s2w6n","Impreza WRX STi Wagon Ver.VI '99","Impreza WRX STi Wagon Ver.VI '99","Impreza WRX STi Wagon Ver.VI '99","False","False","False","False"
"s2w6r","[R]Impreza WRX STi Wagon Ver.VI '99","[R]Impreza WRX STi Wagon Ver.VI '99","[R]Impreza WRX STi Wagon Ver.VI '99","False","False","False","False"
"s2w6s","[R]Impreza WRX STi Wagon Ver.VI '99","[R]Impreza WRX STi Wagon Ver.VI '99","[R]Impreza WRX STi Wagon Ver.VI '99","False","False","False","False"
"s2wwn","Impreza WRX Wagon '97","Impreza WRX Wagon '97","Impreza WRX Wagon '97","False","False","False","False"
"s2wwr","[R]Impreza WRX Wagon '97","[R]Impreza WRX Wagon '97","[R]Impreza WRX Wagon '97","False","False","False","False"
"s2wws","[R]Impreza WRX Wagon '97","[R]Impreza WRX Wagon '97","[R]Impreza WRX Wagon '97","False","False","False","False"
"sipan","Impreza WRX '96","Impreza WRX '96","Impreza WRX '96","False","False","False","False"
"sipar","[R]Impreza WRX '96","[R]Impreza WRX '96","[R]Impreza WRX '96","False","False","False","False"
"sipbn","Impreza WRX STi Ver.III '96","Impreza WRX STi Ver.III '96","Impreza WRX STi Ver.III '96","False","False","False","False"
"sipbr","[R]Impreza WRX STi Ver.III '96","[R]Impreza WRX STi Ver.III '96","[R]Impreza WRX STi Ver.III '96","False","False","False","False"
"sipcn","Impreza WRX Wagon '96","Impreza WRX Wagon '96","Impreza WRX Wagon '96","False","False","False","False"
"sipcr","[R]Impreza WRX Wagon '96","[R]Impreza Wagon WRX '96","[R]Impreza WRX Wagon '96","False","False","False","False"
"sipdn","Impreza WRX STi Wagon Ver.III '96","Impreza WRX STi Wagon Ver.III '96","Impreza WRX STi Wagon Ver.III '96","False","False","False","False"
"sipdr","[R]Impreza WRX STi Wagon Ver.III '96","[R]Impreza WRX STi Wagon Ver.III '96","[R]Impreza WRX STi Wagon Ver.III '96","False","False","False","False"
"siprn","Impreza typeR STi '96","Impreza typeR STi '96","Impreza typeR STi '96","False","False","False","False"
"siprr","[R]Impreza typeR STi '96","[R]Impreza typeR STi '96","[R]Impreza typeR STi '96","False","False","False","False"
"sipsn","Impreza WRX STi Ver.II '95","Impreza WRX STi Ver.II '95","Impreza WRX STi Ver.II '95","False","False","False","False"
"sipsr","[R]Impreza WRX STi Ver.II '95","[R]Impreza WRX STi Ver.II '95","[R]Impreza WRX STi Ver.II '95","False","False","False","False"
"siptn","Impreza WRX STi Wagon Ver.II '95","Impreza WRX STi Wagon Ver.II '95","Impreza WRX STi Wagon Ver.II '95","False","False","False","False"
"siptr","[R]Impreza WRX STi Wagon Ver.II '95","[R]Impreza WRX STi Wagon Ver.II '95","[R]Impreza WRX STi Wagon Ver.II '95","False","False","False","False"
"sipwn","Impreza WRX Wagon '94","Impreza WRX Wagon '94","Impreza WRX Wagon '94","False","False","False","False"
"sipwr","[R]Impreza WRX Wagon '94","[R]Impreza WRX Wagon '94","[R]Impreza WRX Wagon '94","False","False","False","False"
"sipxr","[R]Impreza Rally Car","[R]Impreza Rally Car","[R]Impreza Rally Car","False","False","False","False"
"sipzn","Impreza WRX '94","Impreza WRX '94","Impreza WRX '94","False","False","False","False"
"sipzr","[R]Impreza WRX '94","[R]Impreza WRX '94","[R]Impreza WRX '94","False","False","False","False"
"sirbr","[R]Impreza Rally Car '96","[R]Impreza Rally Car '96","[R]Impreza Rally Car '96","False","False","False","False"
"slgan","Legacy Touring Wagon GT-B '96","Legacy Touring Wagon GT-B '96","Legacy Touring Wagon GT-B '96","False","False","False","False"
"slgar","[R]Legacy Touring Wagon GT-B '96","[R]Legacy Touring Wagon GT-B '96","[R]Legacy Touring Wagon GT-B '96","False","False","False","False"
"slgbn","Legacy Touring Sedan RS '96","Legacy Touring Sedan RS '96","Legacy Touring Sedan RS '96","False","False","False","False"
"slgbr","[R]Legacy Touring Sedan RS '96","[R]Legacy Touring Sedan RS '96","[R]Legacy Touring Sedan RS '96","False","False","False","False"
"slgnn","Legacy Touring Sports RS '93","Legacy Touring Sports RS '93","Legacy Touring Sports RS '93","False","False","False","False"
"slgnr","[R]Legacy Touring Sports RS '93","[R]Legacy Touring Sports RS '93","[R]Legacy Touring Sports RS '93","False","False","False","False"
"slgwn","Legacy Touring Wagon GT '93","Legacy Touring Wagon GT '93","Legacy Touring Wagon GT '93","False","False","False","False"
"slgwr","[R]Legacy Touring Wagon GT '93","[R]Legacy Touring Wagon GT '93","[R]Legacy Touring Wagon GT '93","False","False","False","False"
"ssv4n","Alcyone SVX S4 '95","Alcyone SVX S4 '95","Alcyone SVX S4 '95","False","False","False","False"
"ssv4r","[R]Alcyone SVX S4 '95","[R]Alcyone SVX S4 '95","[R]Alcyone SVX S4 '95","False","False","False","False"
"ssvxn","Alcyone SVX Ver.L '95","Alcyone SVX Ver.L '95","Alcyone SVX Ver.L '95","False","False","False","False"
"ssvxr","[R]Alcyone SVX Ver.L '95","[R]Alcyone SVX Ver.L '95","[R]Alcyone SVX Ver.L '95","False","False","False","False"
"t-rdn","TRD3000GT","TRD3000GT","TRD3000GT","False","False","False","False"
"t-rdr","[R]TRD3000GT","[R]TRD3000GT","[R]TRD3000GT","False","False","False","False"
"t-pnn","Supra RZ '96","Supra RZ '96","Supra RZ '96","False","False","False","False"
"t002n","[R][R][R]COURSE BG","[R][R][R]COURSE BG","[R][R][R]COURSE BG","True","True","True","True"
"t211n","MR2 1600G-Limited '86","MR2 1600G-Limited '86","MR2 1600G-Limited '86","False","False","False","False"
"t211r","[R]MR2 1600G-Limited '86","[R]MR2 1600G-Limited '86","[R]MR2 1600G-Limited '86","False","False","False","False"
"t22dn","TRD2000GT","TRD2000GT","TRD2000GT","False","False","False","False"
"t22gn","2000GT '67","2000GT '67","2000GT '67","False","True","False","False"
"t22gr","[R]2000GT '67","[R]2000GT '67","[R]2000GT '67","False","True","False","False"
"t22hn","2000GT '67","2000GT '67","2000GT '67","True","False","True","True"
"t22hr","[R]2000GT '67","[R]2000GT '67","[R]2000GT '67","True","False","True","True"
"t261n","Starlet S '80","Starlet S '80","Starlet S '80","False","False","False","False"
"t261r","[R]Starlet S '80","[R]Starlet S '80","[R]Starlet S '80","False","False","False","False"
"t271n","Starlet Turbo S '87","Starlet Turbo S '87","Starlet Turbo S '87","False","False","False","False"
"t271r","[R]Starlet Turbo S '87","[R]Starlet Turbo S '87","[R]Starlet Turbo S '87","False","False","False","False"
"t285n","Celica GT-Four '88","Celica GT-Four '88","Celica GT-Four '88","False","False","False","False"
"t285r","[R]Celica GT-Four '88","[R]Celica GT-Four '88","[R]Celica GT-Four '88","False","False","False","False"
"t286r","[R]BP A'PEX Kraft Trueno '99","[R]BP A'PEX Kraft Trueno '99","[R]BP A'PEX Kraft Trueno '99","False","False","False","False"
"t28rr","[R]Celica Rally Car","[R]Celica Rally Car","[R]Celica Rally Car","False","False","False","False"
"t291n","Altezza RS200 '98","Altezza RS200 '98","Altezza RS200 '98","False","False","False","False"
"t291r","[R]Altezza RS200 '98","[R]Altezza RS200 '98","[R]Altezza RS200 '98","False","False","False","False"
"t292n","Altezza AS200 '98","Lexus IS","Altezza AS200 '98","False","False","True","True"
"t292r","[R]Altezza AS200 '98","[R]Lexus IS","[R]Altezza AS200 '98","False","False","False","False"
"t29lr","[R]Altezza LM Edition","[R]Altezza LM Edition","[R]Altezza LM Edition","False","False","False","False"
"t29nn","Altezza 280T","Altezza 280T","Altezza 280T","False","False","False","False"
"t29nr","[R]Altezza 280T","[R]Altezza 280T","[R]Altezza 280T","False","False","False","False"
"t2a1n","Aristo 3.0V '91","Aristo 3.0V '91","Aristo 3.0V '91","False","False","False","False"
"t2a1r","[R]Aristo 3.0V '91","[R]Aristo 3.0V '91","[R]Aristo 3.0V '91","False","False","False","False"
"t2a3n","Aristo V300 '97","Aristo V300 '97","Aristo V300 '97","False","False","False","False"
"t2a3r","[R]Aristo V300 '97","[R]Aristo V300 '97","[R]Aristo V300 '97","False","False","False","False"
"t2c3n","Celica SS-III '97","Celica SS-III '97","Celica SS-III '97","False","False","False","False"
"t2c3r","[R]Celica SS-III '97","[R]Celica SS-III '97","[R]Celica SS-III '97","False","False","False","False"
"t2c4n","Celica GT-Four '91","Celica GT-Four '91","Celica GT-Four '91","False","False","False","False"
"t2c4r","[R]Celica GT-Four '91","[R]Celica GT-Four '91","[R]Celica GT-Four '91","False","False","False","False"
"t2can","Caldina GT-T '97","Caldina GT-T '97","Caldina GT-T '97","False","False","False","False"
"t2car","[R]Caldina GT-T '97","[R]Caldina GT-T '97","[R]Caldina GT-T '97","False","False","False","False"
"t2cdn","XYR Detroit Show Ver. '99","XYR Detroit Show Ver. '99","XYR Detroit Show Ver. '99","False","False","False","False"
"t2cen","Celica SS-II Elegant Ver. '99","Celica SS-II Elegant Ver. '99","Celica SS-II Elegant Ver. '99","False","False","False","False"
"t2cer","[R]Celica SS-II Elegant Ver. '99","[R]Celica SS-II Elegant Ver. '99","[R]Celica SS-II Elegant Ver. '99","False","False","False","False"
"t2clr","[R]Celica Rally Car","[R]Celica Rally Car","[R]Celica Rally Car","False","False","False","False"
"t2cmn","Celica SS-II Mechanical Ver. '99","Celica SS-II Mechanical Ver. '99","Celica SS-II Mechanical Ver. '99","False","False","False","False"
"t2cmr","[R]Celica SS-II Mechanical Ver. '99","[R]Celica SS-II Mechanical Ver. '99","[R]Celica SS-II Mechanical Ver. '99","False","False","False","False"
"t2con","Celica GT-R '91","Celica GT-R '91","Celica GT-R '91","False","False","False","False"
"t2cor","[R]Celica GT-R '91","[R]Celica GT-R '91","[R]Celica GT-R '91","False","False","False","False"
"t2crn","Celica GT-Four RC '91","Celica GT-Four RC '91","Celica GT-Four RC '91","False","False","False","False"
"t2crr","[R]Celica GT-Four RC '91","[R]Celica GT-Four RC '91","[R]Celica GT-Four RC '91","False","False","False","False"
"t2cwr","[R]Corolla Rally Car '97","[R]Corolla Rally Car '97","[R]Corolla Rally Car '97","False","False","False","False"
"t2cxr","[R]Corolla Rally Car '98","[R]Corolla Rally Car '98","[R]Corolla Rally Car '98","False","False","False","False"
"t2cyn","Celica SS-II '99","Celica SS-II '99","Celica SS-II '99","False","False","False","False"
"t2cyr","[R]Celica SS-II '99","[R]Celica SS-II '99","[R]Celica SS-II '99","False","False","False","False"
"t2g1n","GT-ONE Road Ver. '98","GT-ONE Road Ver. '98","GT-ONE Road Ver. '98","False","False","False","False"
"t2g8r","[R]GT-ONE '98","[R]GT-ONE '98","[R]GT-ONE '98","False","True","False","False"
"t2g9r","[R]GT-ONE '99","[R]GT-ONE '99","[R]GT-ONE '99","False","True","False","False"
"t2h8r","[R]GT-ONE '98","[R]GT-ONE '98","[R]GT-ONE '98","True","False","True","True"
"t2h9r","[R]GT-ONE '99","[R]GT-ONE '99","[R]GT-ONE '99","True","False","True","True"
"t2isn","IS 200","IS 200","IS 200","False","False","False","False"
"t2isr","[R]IS 200","[R]IS 200","[R]IS 200","False","False","False","False"
"t2lgn","GS 400","GS 400","GS 400","False","False","False","False"
"t2lgr","[R]GS 400","[R]GS 400","[R]GS 400","False","False","False","False"
"t2lsn","SC 400","SC 400","SC 400","False","False","False","False"
"t2lsr","[R]SC 400","[R]SC 400","[R]SC 400","False","False","False","False"
"t2lvn","Corolla Levin BZR '98","Corolla Levin BZR '98","Corolla Levin BZR '98","False","False","False","False"
"t2lvr","[R]Corolla Levin BZR '98","[R]Corolla Levin BZR '98","[R]Corolla Levin BZR '98","False","False","False","False"
"t2m2n","MR2 GT-S '98","MR2 GT-S '98","MR2 GT-S '98","False","False","False","False"
"t2m2r","[R]MR2 GT-S '98","[R]MR2 GT-S '98","[R]MR2 GT-S '98","False","False","False","False"
"t2mgn","MR2 G-Limited '98","MR2 G-Limited '98","MR2 G-Limited '98","False","False","False","False"
"t2mgr","[R]MR2 G-Limited '98","[R]MR2 G-Limited '98","[R]MR2 G-Limited '98","False","False","False","False"
"t2mmr","[R]MOMO Corse A'PEX MR2 '99","[R]MOMO Corse A'PEX MR2 '99","[R]MOMO Corse A'PEX MR2 '99","False","False","False","False"
"t2msn","MR-S S Edition '99","MR-S S Edition '99","MR2 Spider(J) '99","False","False","False","False"
"t2msr","[R]MR-S S Edition '99","[R]MR-S S Edition '99","[R]MR2 Spider(J) '99","False","False","False","False"
"t2mtn","MR-S Motor Show Ver. '97","MR-S Motor Show Ver. '97","MR-S Motor Show Ver. '97","False","False","False","False"
"t2o3n","Soarer 3.0GT","SC 300","SC 300","False","False","False","False"
"t2o3r","[R]Soarer 3.0GT","[R]SC 300","[R]SC 300","False","False","False","False"
"t2prn","Prius '97","Prius '97","Prius '97","False","False","False","False"
"t2prr","[R]Prius '97","[R]Prius '97","[R]Prius '97","False","False","False","False"
"t2rrr","[R]Celica Rally Car","[R]Celica Rally Car","[R]Celica Rally Car","False","False","False","False"
"t2s3n","Aristo S300 '97","GS 300","GS 300","False","False","False","False"
"t2s3r","[R]Aristo S300 '97","[R]GS 300","[R]GS 300","False","False","False","False"
"t2scr","[R]Castrol TOM'S Supra '99","[R]Castrol TOM'S Supra '99","[R]Castrol TOM'S Supra '99","False","False","False","False"
"t2sdr","[R]Denso SARD Supra '99","[R]Denso SARD Supra '99","[R]Denso SARD Supra '99","False","False","False","False"
"t2sor","[R]cdmaOne Cerumo Supra '99","[R]cdmaOne Cerumo Supra '99","[R]cdmaOne Cerumo Supra '99","False","False","False","False"
"t2spn","MR Spider '96","MR Spider '96","MR Spider '96","False","False","False","False"
"t2srn","Supra SZ-R '97","Supra SZ-R '97","Supra SZ-R '97","False","False","False","False"
"t2srr","[R]Supra SZ-R '97","[R]Supra SZ-R '97","[R]Supra SZ-R '97","False","False","False","False"
"t2ssn","Supra RZ '97","Supra RZ '97","Supra RZ '97","False","False","False","False"
"t2ssr","[R]Supra RZ '97","[R]Supra RZ '97","[R]Supra RZ '97","False","False","False","False"
"t2svn","Starlet Glanza V '98","Starlet Glanza V '98","Starlet Glanza V '98","False","False","False","False"
"t2svr","[R]Starlet Glanza V '98","[R]Starlet Glanza V '98","[R]Starlet Glanza V '98","False","False","False","False"
"t2t1n","TOM'S T111","TOM'S T111","TOM'S T111","False","False","False","False"
"t2t2n","TOM'S T020","TOM'S T020","TOM'S T020","False","False","False","False"
"t2t8n","TOM'S SUPRA","TOM'S Supra","TOM'S Supra","False","False","False","False"
"t2tan","TOM'S Angel T01","TOM'S Angel T01","TOM'S Angel T01","False","False","False","False"
"t2trn","Sprinter Trueno BZR '98","Sprinter Trueno BZR '98","Sprinter Trueno BZR '98","False","False","False","False"
"t2trr","[R]Sprinter Trueno BZR '98","[R]Sprinter Trueno BZR '98","[R]Sprinter Trueno BZR '98","False","False","False","False"
"t2vzn","Vitz F '99","Vitz F '99","Yaris '99","False","False","False","False"
"t2vzr","[R]Vitz F '99","[R]Vitz F '99","[R]Yaris '99","False","False","False","False"
"t2wsr","[R]WedsSport Celica '99","[R]WedsSport Celica '99","[R]WedsSport Celica '99","False","False","False","False"
"t2x3n","Chaser TRD Sports X30","Chaser TRD Sports X30","Chaser TRD Sports X30","False","False","False","False"
"t2x3r","[R]Chaser TRD Sports X30","[R]Chaser TRD Sports X30","[R]Chaser TRD Sports X30","False","False","False","False"
"t2xxn","Celica XX 2800GT '83","Celica XX 2800GT '83","Celica XX 2800GT '83","False","False","False","False"
"t2xxr","[R]Celica XX 2800GT '83","[R]Celica XX 2800GT '83","[R]Celica XX 2800GT '83","False","False","False","False"
"tcegn","Celica GT-Four '95","Celica GT-Four '95","Celica GT-Four '95","False","False","False","False"
"tcegr","[R]Celica GT-Four '95","[R]Celica GT-Four '95","[R]Celica GT-Four '95","False","False","False","False"
"tceln","Celica SS-II '96","Celica SS-II '96","Celica SS-II '96","False","False","False","False"
"tcelr","[R]Celica SS-II '96","[R]Celica SS-II '96","[R]Celica SS-II '96","False","False","False","False"
"tcerr","[R]Celica Rally Car","[R]Celica Rally Car","[R]Celica Rally Car","False","False","False","False"
"tchsn","Chaser Tourer S '96","Chaser Tourer S '96","Chaser Tourer S '96","False","False","False","False"
"tchsr","[R]Chaser Tourer S '96","[R]Chaser Tourer S '96","[R]Chaser Tourer S '96","False","False","False","False"
"tchvn","Chaser Tourer V '96","Chaser Tourer V '96","Chaser Tourer V '96","False","False","False","False"
"tchvr","[R]Chaser Tourer V '96","[R]Chaser Tourer V '96","[R]Chaser Tourer V '96","False","False","False","False"
"texvn","Corona Exiv 200GT '96","Corona Exiv 200GT '96","Corona Exiv 200GT '96","False","False","False","False"
"texvr","[R]Corona Exiv 200GT '96","[R]Corona Exiv 200GT '96","[R]Corona Exiv 200GT '96","False","False","False","False"
"tlevn","Corolla Levin BZG '96","Corolla Levin BZG '96","Corolla Levin BZG '96","False","False","False","False"
"tlevr","[R]Corolla Levin BZG '96","[R]Corolla Levin BZG '96","[R]Corolla Levin BZG '96","False","False","False","False"
"tlv1n","Corolla Levin GT-APEX '85","Corolla Levin GT-APEX '85","Corolla Levin GT-APEX '85","False","False","False","False"
"tlv1r","[R]Corolla Levin GT-APEX '85","[R]Corolla Levin GT-APEX '85","[R]Corolla Levin GT-APEX '85","False","False","False","False"
"tlvon","Corolla Levin GT-APEX '83","Corolla Levin GT-APEX '83","Corolla Levin GT-APEX '83","False","False","False","False"
"tlvor","[R]Corolla Levin GT-APEX '83","[R]Corolla Levin GT-APEX '83","[R]Corolla Levin GT-APEX '83","False","False","False","False"
"tm2sn","Mark II Tourer S '92","Mark II Tourer S '92","Mark II Tourer S '92","False","False","False","False"
"tm2sr","[R]Mark II Tourer S '92","[R]Mark II Tourer S '92","[R]Mark II Tourer S '92","False","False","False","False"
"tm2vn","Mark II Tourer V '92","Mark II Tourer V '92","Mark II Tourer V '92","False","False","False","False"
"tm2vr","[R]Mark II Tourer V '92","[R]Mark II Tourer V '92","[R]Mark II Tourer V '92","False","False","False","False"
"tmr2n","MR2 GT-S '96","MR2 GT-S '96","MR2 GT-S '96","False","False","False","False"
"tmr2r","[R]MR2 GT-S '96","[R]MR2 GT-S '96","[R]MR2 GT-S '96","False","False","False","False"
"tmrln","MR2 G-Limited '96","MR2 G-Limited '96","MR2 G-Limited '96","False","False","False","False"
"tmrlr","[R]MR2 G-Limited '96","[R]MR2 G-Limited '96","[R]MR2 G-Limited '96","False","False","False","False"
"tsgtn","Supra GT Turbo Limited '93","Supra GT Turbo Limited '93","Supra GT Turbo Limited '93","False","False","False","False"
"tsgtr","[R]Supra GT Turbo Limited '93","[R]Supra GT Turbo Limited '93","[R]Supra GT Turbo Limited '93","False","False","False","False"
"tsoan","Soarer 2.5GT-T VVT-i '96","Soarer 2.5GT-T VVT-i '96","Soarer 2.5GT-T VVT-i '96","False","False","False","False"
"tsoar","[R]Soarer 2.5GT-T VVT-i '96","[R]Soarer 2.5GT-T VVT-i '96","[R]Soarer 2.5GT-T VVT-i '96","False","False","False","False"
"tsonn","Supra RZ '95","Supra RZ '95","Supra RZ '95","False","False","False","False"
"tsonr","[R]Supra RZ '95","[R]Supra RZ '95","[R]Supra RZ '95","False","False","False","False"
"tsoon","Soarer 2.5GT-T '95","Soarer 2.5GT-T '95","Soarer 2.5GT-T '95","False","False","False","False"
"tsoor","[R]Soarer 2.5GT-T '95","[R]Soarer 2.5GT-T '95","[R]Soarer 2.5GT-T '95","False","False","False","False"
"tsorn","Supra SZ-R '95","Supra SZ-R '95","Supra SZ-R '95","False","False","False","False"
"tsorr","[R]Supra SZ-R '95","[R]Supra SZ-R '95","[R]Supra SZ-R '95","False","False","False","False"
"tsplr","[R]Castrol TOM'S Supra '96","[R]Castrol TOM'S Supra '96","[R]Castrol TOM'S Supra '96","False","False","False","False"
"tspnn","Supra RZ '96","Supra RZ '96","Supra RZ '96","False","False","False","False"
"tspnr","[R]Supra RZ '96","[R]Supra RZ '96","[R]Supra RZ '96","False","False","False","False"
"tspon","Supra Twinturbo-R '91","Supra Twinturbo-R '91","Supra Twinturbo-R '91","False","False","False","False"
"tspor","[R]Supra Twinturbo-R '91","[R]Supra Twinturbo-R '91","[R]Supra Twinturbo-R '91","False","False","False","False"
"tsprn","Supra SZ-R '96","Supra SZ-R '96","Supra SZ-R '96","False","False","False","False"
"tsprr","[R]Supra SZ-R '96","[R]Supra SZ-R '96","[R]Supra SZ-R '96","False","False","False","False"
"tstln","Starlet Glanza V '96","Starlet Glanza V '96","Starlet Glanza V '96","False","False","False","False"
"tstlr","[R]Starlet Glanza V '96","[R]Starlet Glanza V '96","[R]Starlet Glanza V '96","False","False","False","False"
"ttr1n","Sprinter Trueno GT-APEX '85","Sprinter Trueno GT-APEX '85","Sprinter Trueno GT-APEX '85","False","False","False","False"
